lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
61.6776,8.3693,-2.767855405807495,693.6645202636719,1686.8633422851562,26.337511656640455,7.58349609375,-11.105804443359375,1.0739949941635132,0.23146241903305054
78.201,15.8364,-6.124542236328125,312.4473571777344,2529.0082092285156,17.676180503087604,5.313629150390625,-15.652069091796875,-3.8718082904815674,1.1928868293762207
62.2958,9.352,-2.5261611938476562,798.5445251464844,1703.2703247070312,28.25853013067885,8.01055908203125,-12.40203857421875,1.4358927011489868,0.1613004058599472
77.5667,14.5,-3.3473892211914062,423.23712158203125,1630.677490234375,20.572727616483704,5.149566650390625,-10.94537353515625,-2.602656126022339,0.11343047022819519
78.6833,11.8333,-5.47363805770874,160.67584228515625,2143.8291015625,12.675797500952603,2.82080078125,-13.404052734375,-8.472389221191406,10.0
78.05,13.6167,,,,,,,,
68.3,18.8333,-2.31182599067688,832.3031311035156,1656.5726013183594,28.84966431526571,9.869293212890625,-12.28875732421875,0.7843348383903503,0.22205959260463715
46.1061,7.2843,2.1729557514190674,1658.3387756347656,847.7801513671875,40.72270589775151,13.338043212890625,-9.05242919921875,3.024571657180786,0.24297092854976654
46.4288,9.8218,-1.269696593284607,886.5777282714844,1333.5903930664062,29.775455131223172,8.642730712890625,-12.12860107421875,2.65252423286438,0.1773715764284134
45.9868,7.8242,-3.1971054077148438,640.1797790527344,1790.6049499511719,25.301774227368607,7.096832275390625,-13.38543701171875,-4.473073482513428,6.25794792175293
46.0968,7.2731,2.1729557514190674,1658.3387756347656,847.7801513671875,40.72270589775151,13.338043212890625,-9.05242919921875,3.024571657180786,0.24297092854976654
