season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-09-10,gru,ID02,38.63221016561965,,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-16,gru,ID02,0.0,15.593231201171875,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-17,gru,ID02,0.0,7.185170650482178,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-18,gru,ID02,0.0,-0.2394510954618454,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-19,gru,ID02,0.0,-10.076385498046875,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-20,gru,ID02,0.0,3.913213014602661,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-21,gru,ID02,0.0,6.9184746742248535,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-22,gru,ID02,0.0,1.1786245107650757,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-23,gru,ID02,0.0,7.954050540924072,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-24,gru,ID02,0.0,-16.54541778564453,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-25,gru,ID02,0.0,9.936820983886719,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-26,gru,ID02,0.0,5.3645758628845215,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-27,gru,ID02,0.0,10.884361267089844,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-28,gru,ID02,0.0,13.460533142089844,plateau,profile,False,False
