source,site,lat,lon,depth_m,temp_c,year,elev_m,gtnp_id
PERMOS,SCH_5200,46.5583,7.8344,22.0,-0.37311,2012.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,62.0,-0.39065,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,52.0,-0.10527,2018.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,42.0,-0.17267,2023.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,82.0,-0.23953,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,42.0,-0.39461,2012.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.0842,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,1.23218,2023.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,0.31548,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,0.71034,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.39288,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,1.50571,2023.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.85166,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.03452,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,0.68079,2019.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.16479,2020.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,0.8,0.15886,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.62457,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,0.87006,2021.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,0.0,-6.03192,2010.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.3,1.40624,2023.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,0.0,-5.89609,2011.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,0.0,-5.78222,2012.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,0.0,-5.80154,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,0.0,-5.44486,2014.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,0.0,-5.35826,2015.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,2.2,-5.73505,2012.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.8,1.00614,2023.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,2.2,-5.75086,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,2.2,-5.35374,2014.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.2,-0.50187,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,-0.17559,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,0.04362,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.97626,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.12467,2013.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,3.6,0.20484,2008.0,2500.0,CH 08
PERMOS,JFR_0195,46.5462,7.9732,2.2,-5.21753,2015.0,3590.0,CH 31
PERMOS,LAP_0198,46.1061,7.2843,5.6,0.04656,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,11.1,-0.20315,2005.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.45,1.04014,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,16.0,-0.07291,2021.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.45,0.76378,2014.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,18.0,-0.05548,2011.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.8,0.82764,2017.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,13.5,-0.125,2011.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,13.5,-0.08393,2023.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,19.6,-0.02053,2016.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,4.5,0.19203,2013.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,3.5,-0.14885,2004.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,5.0,-0.30737,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,-0.19706,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.33865,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,82.0,-0.18399,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,77.0,-0.27275,2005.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,62.0,-0.35928,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,52.0,-0.4321,2005.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,87.0,-0.26111,2010.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,87.0,-0.23779,2004.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,22.0,-0.43955,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,0.85297,2020.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.84019,2010.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.7158,2011.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.6,0.55281,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,-0.01377,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,0.55661,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.8,0.69209,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,0.10435,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,-0.40129,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.57597,2015.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.59562,2012.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.8,0.54547,2019.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.60949,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.23078,2014.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,6.2,-5.09133,2015.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.77529,2010.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.65983,2011.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.53758,2012.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.56296,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.21195,2014.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.06988,2015.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.02584,2016.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.09542,2017.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.1248,2018.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-5.07844,2019.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-4.73067,2020.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-4.96733,2021.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,9.2,-4.86724,2022.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.6412,2010.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.53256,2011.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.39094,2012.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.43936,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.10868,2014.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.95799,2015.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.6,1.0679,2023.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.89394,2016.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.9765,2017.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.4,-0.1047,2006.0,2909.296,CH 20
PERMOS,JFR_0195,46.5462,7.9732,12.2,-5.00903,2018.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.94899,2019.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.60675,2020.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.8206,2021.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,12.2,-4.72869,2022.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-5.47639,2010.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-5.37486,2011.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-5.19977,2012.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-5.29604,2013.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.9743,2014.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.82372,2015.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.73833,2016.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.82843,2017.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.87177,2018.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.77893,2019.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.45012,2020.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.64584,2021.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,15.2,-4.54652,2022.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.67756,2015.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.56972,2016.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.65271,2017.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.71111,2018.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.54846,2019.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.27187,2020.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.44133,2021.0,3590.0,CH 31
PERMOS,JFR_0195,46.5462,7.9732,17.2,-4.30407,2022.0,3590.0,CH 31
PERMOS,SCH_5200,46.5583,7.8344,0.8,0.50206,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,1.40224,2022.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,1.7,0.32031,2005.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.11669,2015.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,1.02595,2019.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.0,0.01119,2021.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.6,-0.0196,2016.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,3.6,0.16079,2007.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.00474,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,-0.0303,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.77865,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,-0.38008,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,-0.53441,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.87321,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,1.21694,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,1.10732,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.28989,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,-0.23742,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,0.71123,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,0.61983,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,-0.07837,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,0.61898,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,1.3782,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.6,-0.18299,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.67186,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,0.77556,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.72037,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,0.80035,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,0.31326,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,0.32963,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.8,0.03001,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.14576,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,1.43557,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,0.64333,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,0.62067,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,-0.39778,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.4,0.11669,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,-0.11608,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,1.15243,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.16815,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,-0.18167,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,-0.0084,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.96289,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.6,-0.39478,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.0,0.59281,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.6,1.05424,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.1,0.57661,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.3,0.32122,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,1.2,1.2159,2023.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,1.7,1.06823,2009.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,1.7,0.55795,2010.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,1.91063,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,1.05533,2017.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,0.8021,2011.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,1.7,0.87845,2011.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,0.44503,2016.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,0.46675,2010.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.52425,2023.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,0.48956,2010.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,1.11115,2020.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.2,1.10626,2015.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,1.7,1.51786,2003.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,-0.20289,2021.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,1.7,0.94611,2019.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.10325,2009.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.60753,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,0.7,1.27276,2018.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,4.5,0.29563,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.8,1.00122,2023.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.6,0.11852,2023.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,18.0,-0.07656,2020.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,16.0,-0.08135,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,6.7,-0.04516,2007.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.0,0.1608,2022.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.45,0.87706,2009.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.6,-0.01118,2014.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,3.15,0.73057,2017.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.0,0.06962,2017.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,0.4,-0.35202,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,0.2,0.12704,2013.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,18.0,-0.0453,2018.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,18.0,-0.06918,2019.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.3004,2005.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,7.0,-0.26511,2004.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.5,-0.04831,2010.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.14233,2017.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.088,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.0296,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,7.0,0.18688,2021.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,16.0,-0.05672,2015.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,7.0,0.00629,2017.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,7.0,0.03248,2018.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,4.5,0.2728,2015.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,2.5,-0.10401,2009.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,8.0,-0.08021,2020.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,9.5,-0.08473,2014.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,3.5,0.33659,2020.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.37915,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.00243,2020.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,3.6,0.74065,2023.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,19.6,-0.02925,2010.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,2.5,0.47998,2018.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,3.15,0.18579,2012.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,3.0,-0.13198,2005.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,5.0,0.08722,2015.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,5.0,0.33179,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,7.0,-0.27365,2010.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,3.6,0.67412,2018.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,6.7,-0.14601,2012.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,4.5,-0.01704,2003.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.37923,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.5,0.19072,2018.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,0.55696,2020.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,16.0,-0.05985,2017.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.86612,2022.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,6.7,-0.06942,2003.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,4.05,0.21893,2016.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,5.0,0.25479,2023.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,5.0,-0.04879,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,0.27259,2022.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,8.0,-0.06625,2015.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,7.0,-0.12392,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.1576,2017.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,11.1,-0.1734,2000.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.36854,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.26228,2012.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.01854,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.42563,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,17.0,-0.12931,2023.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,0.03026,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,5.0,0.08315,2018.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.33578,2003.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.07063,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,5.0,0.17997,2019.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.37382,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.17513,2003.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,-0.07024,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.5,0.34129,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.11401,2017.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,-0.14265,2010.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,-0.35826,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.3498,2007.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,3.0,0.36263,2018.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.30409,2010.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,5.0,-0.19467,2005.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,0.17227,2017.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.24306,2013.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,17.0,-0.46652,2010.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.5,0.32366,2015.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,-0.51528,2008.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,2.8,0.69555,2011.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,7.0,-0.04952,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,-0.28601,2004.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,4.0,0.01957,2018.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,17.0,-0.31351,2016.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.0,-0.02862,2009.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.5,-0.15235,2006.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,5.0,-0.11581,2014.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,9.5,-0.07532,2016.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,4.0,0.17959,2021.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.5,0.15375,2017.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,13.5,-0.08121,2019.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,17.0,-0.39601,2012.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,2.5,0.81708,2022.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,12.0,-0.24759,2014.0,2909.296,CH 20
PERMOS,SCH_5200,46.5583,7.8344,7.0,0.24171,2022.0,2909.296,CH 20
PERMOS,LAP_0198,46.1061,7.2843,6.7,-0.1597,2008.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,8.0,-0.14062,2010.0,2500.0,CH 08
PERMOS,LAP_0198,46.1061,7.2843,2.45,1.06723,2023.0,2500.0,CH 08
PERMOS,SCH_5200,46.5583,7.8344,9.0,-0.24594,2014.0,2909.296,CH 20
