cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,seed,n_splits,n_cells,n_blocks,coverage,cov_ci_lo,cov_ci_hi,width_mean,width_median,interval_score,is_ci_lo,is_ci_hi,is_width_part,is_under_part,is_over_part,rmse_point,n_seed,family_tag,note
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,0,1,374.0,19.0,0.11229946524064172,0.05913698476702509,0.1942086565059391,9.515714398246597,8.682640850543976,410.75596311588686,217.9376270419737,573.3534206909907,9.515714398246597,117.89231207042404,283.3479366472162,31.946079855851504,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,1,1,374.0,19.0,0.17379679144385027,0.13612387363322292,0.2857142857142857,17.46929536217744,14.958054393529892,351.0226229709264,224.9186514432781,450.2744666810081,17.46929536217744,122.7013402753108,210.85198733343816,31.693156549711116,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,2,1,374.0,19.0,0.21390374331550802,0.15520816047129107,0.3169268292682927,16.42240478165129,14.998948216438293,375.4617155103801,184.66042618992674,566.3626352905493,16.42240478165129,75.09959067860521,283.9397200501235,33.831057782412145,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,mean,1,374.0,19.0,0.16666666666666666,0.11682300629051302,0.2656165904961725,14.469138180691777,12.879881153504053,379.0801005323978,209.17223489172616,529.996840887516,14.469138180691777,105.23108100811335,259.3798813435926,32.490098062658255,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,0,1,374.0,19.0,0.1711229946524064,0.10792796865581676,0.2527566964285714,14.273571597369896,13.023961275815964,397.3992484213353,200.943489916385,576.3679585492368,14.273571597369896,104.42007035171021,278.70560647225517,33.47470865074016,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,1,1,374.0,19.0,0.26737967914438504,0.19060329159372455,0.3864471925133689,26.203943043266158,22.437081590294838,318.9588632094695,210.75364687097837,404.95058244421386,26.203943043266158,112.82104335939083,179.93387680681252,33.06245907161578,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,2,1,374.0,19.0,0.3422459893048128,0.2330526040408919,0.45926151761517614,24.633607172476935,22.49842232465744,364.62962837665754,173.89031032694373,568.9936541640895,24.633607172476935,55.1444615182246,284.851559685956,36.82723807750728,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,mean,1,374.0,19.0,0.26024955436720143,0.1771946214301444,0.36615513551903883,21.70370727103766,19.31982173025608,360.32924666915414,195.19581570476905,516.7707317191802,21.70370727103766,90.79519174310855,247.8303476550079,34.45480193328774,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,0,1,374.0,19.0,0.25935828877005346,0.17891243928413725,0.3704001019367991,19.031428796493195,17.36528170108795,391.00650520285575,185.8457010348904,579.7802410070891,19.031428796493195,95.03717435335894,276.9379020530036,35.16221079621832,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,1,1,374.0,19.0,0.339572192513369,0.21576702052991753,0.4750978719583371,34.93859072435488,29.916108787059784,298.30486898292617,205.26655240501736,376.3610424771668,34.93859072435488,109.08557900934719,154.28069924922409,34.57493757790165,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,2,1,374.0,19.0,0.40106951871657753,0.26804429493528226,0.5523409712722298,32.84480956330258,29.997896432876587,370.3293570213705,178.28215484044028,573.8732300226956,32.84480956330258,48.43332948832081,289.05121796974714,40.21080804308704,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,mean,1,374.0,19.0,0.3333333333333333,0.22090791824977898,0.4659463150557887,28.938276361383554,25.759762307008106,353.2135770690508,189.79813609344933,510.0048378356505,28.938276361383554,84.18536095034231,240.08993975732494,36.64931880573567,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.25,0,1,374.0,19.0,0.053475935828877004,0.01530225726654298,0.09698996655518395,4.902977968061238,4.850493296980858,422.32944531441245,222.12938852127505,592.5733547472989,4.902977968061238,114.82340699491671,302.6030603514344,30.691461823906096,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.25,1,1,374.0,19.0,0.08288770053475936,0.04276386152547143,0.1686886005560704,6.790443314822082,5.451248735189438,414.21226180656225,240.3141662012604,569.7700287490761,6.790443314822082,143.27183401526906,264.14998447647105,30.188124337880808,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.25,2,1,374.0,19.0,0.11764705882352941,0.05080381052326844,0.18068629658822205,11.999732124544481,8.71223247051239,398.97625021487653,205.16560886037473,568.1973913531486,11.999732124544481,104.9408407583695,282.0356773319625,31.70399921166844,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.25,mean,1,374.0,19.0,0.08467023172905526,0.03628997643842762,0.14878828789982548,7.897717802475934,6.337991500894229,411.8393191119504,222.53638786097008,576.8469249498412,7.897717802475934,121.01202725618509,282.92957405328934,30.861195124485118,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.5,0,1,374.0,19.0,0.13636363636363635,0.07842532074558219,0.20899052578005717,9.805955936122476,9.700986593961716,398.30164141635134,179.84519706622507,584.4995160252055,9.805955936122476,82.11089551402392,306.38478996620495,32.15905354048054,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.5,1,1,374.0,19.0,0.1443850267379679,0.07539632687245752,0.30509651600753296,13.580886629644164,10.902497470378876,389.5500633463864,222.4017623349045,539.9686144604993,13.580886629644164,133.81643977766532,242.1527369390769,31.04925329102339,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.5,2,1,374.0,19.0,0.2700534759358289,0.1727131202131202,0.3840640583045645,23.999464249088962,17.42446494102478,369.3380824380213,168.69852519066941,553.1491250461396,23.999464249088962,67.73352409422901,277.60509409470336,34.34550185770799,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.5,mean,1,374.0,19.0,0.1836007130124777,0.10884492261038664,0.29938370003071824,15.795435604951868,12.675983001788458,385.7299290669196,190.31516153059965,559.2057518439482,15.795435604951868,94.55361979530608,275.3808736666617,32.51793622973731,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.75,0,1,374.0,19.0,0.2192513368983957,0.14239121472594976,0.3170800509133441,14.708933904183715,14.551479890942574,383.0318709522746,152.7759270179156,587.1697203916104,14.708933904183715,57.68479305326579,310.63814399482504,33.833756018950176,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.75,1,1,374.0,19.0,0.18716577540106952,0.1061222142711102,0.363740856844305,20.371329944466247,16.353746205568314,371.1247890826273,216.54939323575806,520.0750935291496,20.371329944466247,125.3686149759668,225.38484416219424,32.0344532625195,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.75,2,1,374.0,19.0,0.34759358288770054,0.22404983667343517,0.476027397260274,35.999196373633445,26.13669741153717,356.887325009094,143.4644752770754,557.58871290901,35.999196373633445,44.407065724775904,276.48106291068467,37.30169104329278,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,0.75,mean,1,374.0,19.0,0.2513368983957219,0.1575210885568317,0.385616101672641,23.693153407427804,19.013974502682686,370.3479950146653,170.92993184358303,554.9445089432567,23.693153407427804,75.82015791800283,270.8346836892347,34.389966774920815,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,1.0,0,1,374.0,19.0,0.2887700534759358,0.16818081255028158,0.4166666666666667,19.611911872244953,19.40197318792343,377.9721785578206,134.86676796796124,602.8244533594078,19.611911872244953,42.51994848304918,315.8403182025265,35.686423105704264,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,1.0,1,1,374.0,19.0,0.25133689839572193,0.1864915131126233,0.41732932421908797,27.161773259288328,21.80499494075775,358.2441464580936,208.60155400220793,496.68217673570655,27.161773259288328,119.08752186885866,211.99485132994658,33.13265834089696,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,1.0,2,1,374.0,19.0,0.4385026737967914,0.27999685534591195,0.6266320072332731,47.998928498177925,34.84892988204956,353.5542342644546,130.6899688574529,583.3910965456497,47.998928498177925,29.168487095187086,276.38681867108954,40.503722501861624,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,ddpm,0,1.0,mean,1,374.0,19.0,0.3262032085561497,0.21155639366960557,0.4868759993730092,31.590871209903735,25.351966003576916,363.2568530934563,158.05276360920735,560.9659088802547,31.590871209903735,63.59198581569831,268.07399606785424,36.440934649487616,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.25,0,1,374.0,19.0,0.06149732620320856,0.0,0.14414465953367556,4.491350296406663,1.7599284648895264,457.7254841389018,229.38459881442446,646.5107288845661,4.491350296406663,106.69282896369882,346.5413048787964,32.51893399755654,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.25,1,1,374.0,19.0,0.0427807486631016,0.029405637254901962,0.06250892857142856,5.534938296512327,4.777921676635742,473.2664355105572,320.61899504494045,604.5978913764798,5.534938296512327,155.77410835270123,311.9573888613436,33.584403773113564,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.25,2,1,374.0,19.0,0.07219251336898395,0.0,0.17105263157894737,4.655098779769465,1.770369291305542,454.27192954268276,208.39698671297523,656.6561728773439,4.655098779769465,99.21329295805936,350.40353780485395,32.76964577369844,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.25,mean,1,374.0,19.0,0.0588235294117647,0.00980187908496732,0.12590207322801716,4.893795790896152,2.76940647761027,461.7546163973805,252.80019352411338,635.9215977127966,4.893795790896152,120.56007675815313,336.3007438483313,32.95766118145618,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.5,0,1,374.0,19.0,0.13636363636363635,0.024096385542168676,0.2873355263157894,8.982700592813327,3.5198569297790527,480.71770305212243,195.93991696229213,716.1539973581008,8.982700592813327,70.04352407746217,401.691478381847,36.47614278893733,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.5,1,1,374.0,19.0,0.10160427807486631,0.0689429499909731,0.13846774193548386,11.069876593024654,9.555843353271484,515.8129632919043,386.1189143002688,626.6311502369227,11.069876593024654,170.38386008631286,334.3592266125669,39.03274533863406,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.5,2,1,374.0,19.0,0.15508021390374332,0.0273902948688182,0.3378636526892341,9.31019755953893,3.540738582611084,476.13213178489383,170.38657438594498,731.1234292390627,9.31019755953893,57.756305334146774,409.0656288912082,36.96561672507517,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.5,mean,1,374.0,19.0,0.13101604278074866,0.04014321013398666,0.2545556403135025,9.787591581792304,5.53881295522054,490.8875993763068,250.81513521616864,691.3028589446955,9.787591581792304,99.39456316597393,381.70544462854065,37.491501617548856,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.75,0,1,374.0,19.0,0.19786096256684493,0.033804347826086954,0.3896304038427326,13.474050889219988,5.279785394668579,532.6085704418834,198.57927511770492,792.60452971306,13.474050889219988,51.165751697898656,467.96876785476485,41.07420276062262,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.75,1,1,374.0,19.0,0.16042780748663102,0.08852592719780221,0.2254118450658952,16.604814889536982,14.333765029907227,585.9368918892566,435.4024773480594,674.4135131777281,16.604814889536982,201.60364148676294,367.7284355129567,45.33139590594605,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.75,2,1,374.0,19.0,0.232620320855615,0.027395388876412904,0.5330117984693877,13.965296339308395,5.311107873916626,528.2632543455513,147.27319915969247,830.3681247471471,13.965296339308395,35.84684517773207,478.4511128285108,41.783103838162546,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,0.75,mean,1,374.0,19.0,0.196969696969697,0.04990855463343402,0.38268468245933845,14.681387372688455,8.30821943283081,548.9362388922304,260.4183172084856,765.7953892126451,14.681387372688455,96.20541278746457,438.0494387320775,42.72956750157707,3.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,1.0,0,1,374.0,19.0,0.24331550802139038,0.030143253581339534,0.5321557375592944,17.965401185626654,7.0397138595581055,605.1142750994535,213.7162693778386,901.4650916815626,17.965401185626654,44.31163472133738,542.8372391924895,46.12184392804369,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,1.0,1,1,374.0,19.0,0.1443850267379679,0.06755552722533854,0.21668478260869564,22.139753186049308,19.11168670654297,670.0581572744684,530.7191154168655,735.9544548622184,22.139753186049308,239.66515600038744,408.2532480880316,52.17329695474894,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,1.0,2,1,374.0,19.0,0.27807486631016043,0.014745875441092246,0.654513652064861,18.62039511907786,7.081477165222168,603.8529392081101,178.0945613839553,949.6370833014904,18.62039511907786,27.489452582132614,557.7430915068996,47.03150564876935,1.0,residual,
covonly,Canada,alaska,x25,stefan,none,0.0,nflow,0,1.0,mean,1,374.0,19.0,0.22192513368983957,0.03748155208259011,0.46778472407761695,19.575183163584608,11.07762591044108,626.341790527344,307.5099820595531,862.3522099484238,19.575183163584608,103.8220811012858,502.9445262624736,48.44221551052066,3.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.25,0,1,747.0,36.0,0.06961178045515395,0.04068435438101704,0.1049714340582841,5.888423561493192,5.385321855545044,402.9200807054628,278.86873536109056,507.13411298791465,5.888423561493192,215.8913358231736,181.14032132079592,28.38601091560676,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.25,1,1,747.0,36.0,0.09236947791164658,0.06272823635363783,0.14083622337824017,8.164713350296708,7.166943311691284,381.14378760363957,276.82802725696666,462.332866695035,8.164713350296708,214.77747626246205,158.20159799088083,28.04652728462029,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.25,2,1,747.0,36.0,0.10575635876840696,0.07607290835138937,0.15408820160366551,9.504728282592353,8.751587629318237,372.5886473833455,259.2728809562617,485.6455485832058,9.504728282592353,189.53193900694637,173.55198009380683,28.288193212717037,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.25,mean,1,747.0,36.0,0.0892458723784025,0.059828499695348085,0.13329861968006326,7.852621731460751,7.1012842655181885,385.5508385641493,271.6565478581063,485.03750942205187,7.852621731460751,206.73358369752734,170.9646331351612,28.240243804314698,3.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,0,1,747.0,36.0,0.11646586345381527,0.08009944401612165,0.1676887840841329,11.776847122986384,10.770643711090088,386.66011580614634,265.5521182509177,503.50802190666286,11.776847122986384,198.36279393235418,176.52047475080582,31.69151985832181,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,1,1,747.0,36.0,0.1686746987951807,0.12835744494057452,0.23373856977147073,16.329426700593416,14.333886623382568,349.5061085692101,261.8506355499105,424.50081282268354,16.329426700593416,196.38576291774828,136.7909189508684,30.716616443448352,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,2,1,747.0,36.0,0.1927710843373494,0.14262215707927303,0.2708361185383244,19.009456565184706,17.503175258636475,337.18318083991943,223.85280733040167,454.52758910495845,19.009456565184706,150.7753091252711,167.39841514946366,31.923113203908848,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.5,mean,1,747.0,36.0,0.15930388219544847,0.1170263486786564,0.22408782413130934,15.705243462921501,14.202568531036377,357.78313507175864,250.41852037707665,460.845474611435,15.705243462921501,181.84128865845784,160.23660295037928,31.44374983522634,3.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,0,1,747.0,36.0,0.16733601070950468,0.12564709476892436,0.22708078298100406,17.665270684479577,16.155965566635132,375.1108142231832,258.4154019929056,500.51036269630185,17.665270684479577,183.30811418644717,174.1374293522564,36.03071507520005,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,1,1,747.0,36.0,0.2248995983935743,0.1579936111956191,0.314234102244389,24.494140050890127,21.500829935073853,327.30515901055395,254.28627140025202,393.0500159221337,24.494140050890127,181.27127647882364,121.53974248084019,34.25143036666912,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,2,1,747.0,36.0,0.3038821954484605,0.2230026253237308,0.42406134625527425,28.51418484777706,26.254762887954712,317.45316841542933,207.50170371890582,462.96018541045675,28.51418484777706,122.00247894320877,166.9365046244435,36.86518448767856,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,0.75,mean,1,747.0,36.0,0.2320392681838465,0.16888111042942477,0.32179207716022246,23.557865194382256,21.303852796554565,339.95638054972216,240.06779237068778,452.1735213429641,23.557865194382256,162.19395653615985,154.20455881918002,35.71577664318258,3.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,0,1,747.0,36.0,0.20883534136546184,0.1508085983579023,0.2790091230608472,23.553694245972768,21.541287422180176,367.9295193053105,249.50202501426836,494.60013069250965,23.553694245972768,170.61374992522985,173.76207513410785,41.07731258736959,1.0,residual,
noinfo,Canada,alaska,x25,stefan,none,0.0,cfm,0,1.0,1,1,747.0,36.0,0.2931726907630522,0.20418049582398404,0.4164984901690191,32.65885340118683,28.667773246765137,313.1832094074604,242.67222999774083,379.5405608337012,32.65885340118683,170.16606393908557,110.35829206718799,38.41298689263222,1.0,residual,
