cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,2,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,113.616,-107.342,107.342,-9.5407,0.4
noinfo,Svalbard,0,2,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,114.629,-108.257,108.257,-9.7295,0.4
noinfo,Svalbard,0,2,alaska,x25,ku_cal,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,115.642,-109.172,109.172,-9.9199,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,114.65,-108.163,108.163,-9.7333,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,114.369,-107.852,107.852,-9.6809,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,114.09,-107.54,107.54,-9.6288,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,113.812,-107.229,107.229,-9.577,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,113.535,-106.917,106.917,-9.5256,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,114.65,-108.163,108.163,-9.7333,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,115.446,-108.818,108.818,-9.8831,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,116.245,-109.472,109.472,-10.0341,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,117.045,-110.126,110.126,-10.1866,0.4
noinfo,Svalbard,0,1,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,117.847,-110.78,110.78,-10.3403,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,114.65,-108.163,108.163,-9.7333,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,114.753,-108.203,108.203,-9.7528,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,114.858,-108.243,108.243,-9.7725,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,114.965,-108.282,108.282,-9.7925,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_ku,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,115.073,-108.322,108.322,-9.8127,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_ku_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.769,-105.941,105.941,-9.3841,0.4
